Order ID,Order Date,Region,Category,Sales,Profit,Month-Year
1452,2024-07-08,East,Furniture,142.97,35.92,2024-07
1453,2024-07-08,Central,Office Supplies,88.01,14.5,2024-07
1454,2024-07-08,East,Office Supplies,191.08,35.77,2024-07
1455,2024-07-09,Central,Technology,352.5,62.72,2024-07
1456,2024-07-09,East,Office Supplies,144.32,29.3,2024-07
1457,2024-07-09,Central,Office Supplies,91.2,20.16,2024-07
1458,2024-07-09,Central,Furniture,204.8,26.39,2024-07
1459,2024-07-09,West,Office Supplies,46.46,7.95,2024-07
1460,2024-07-09,East,Office Supplies,53.66,7.46,2024-07
1461,2024-07-09,South,Office Supplies,119.32,28.38,2024-07
1462,2024-07-10,South,Technology,632.76,106.27,2024-07
1463,2024-07-10,Central,Technology,598.58,97.61,2024-07
1464,2024-07-10,West,Technology,10.0,1.26,2024-07
1465,2024-07-10,Central,Technology,218.7,41.78,2024-07
1466,2024-07-10,West,Technology,502.03,105.24,2024-07
1467,2024-07-10,East,Office Supplies,163.79,33.27,2024-07
1468,2024-07-11,East,Furniture,224.81,43.22,2024-07
1469,2024-07-11,East,Office Supplies,186.96,34.62,2024-07
1470,2024-07-11,West,Technology,276.8,53.55,2024-07
1471,2024-07-11,East,Office Supplies,181.73,27.06,2024-07
1472,2024-07-11,Central,Office Supplies,98.82,14.78,2024-07
1473,2024-07-11,Central,Office Supplies,65.84,12.04,2024-07
1474,2024-07-12,South,Office Supplies,148.63,33.91,2024-07
1475,2024-07-12,Central,Office Supplies,152.23,27.39,2024-07
1476,2024-07-12,Central,Office Supplies,59.57,10.05,2024-07
1477,2024-07-12,East,Furniture,41.89,7.94,2024-07
1478,2024-07-12,West,Technology,308.37,23.91,2024-07
1479,2024-07-12,East,Furniture,282.68,71.45,2024-07
1480,2024-07-12,Central,Furniture,112.79,22.88,2024-07
1481,2024-07-12,East,Furniture,215.58,30.59,2024-07
1482,2024-07-12,East,Technology,293.55,47.06,2024-07
1483,2024-07-13,Central,Office Supplies,84.15,12.33,2024-07
1484,2024-07-13,Central,Office Supplies,143.22,19.07,2024-07
1485,2024-07-13,Central,Technology,436.02,70.97,2024-07
1486,2024-07-13,Central,Furniture,202.3,54.79,2024-07
1487,2024-07-13,South,Furniture,138.94,35.68,2024-07
1488,2024-07-13,South,Furniture,322.9,47.95,2024-07
1489,2024-07-13,South,Furniture,325.62,14.53,2024-07
1490,2024-07-14,West,Furniture,283.75,61.04,2024-07
1491,2024-07-14,East,Office Supplies,135.5,25.23,2024-07
1492,2024-07-14,East,Furniture,331.9,72.64,2024-07
1493,2024-07-15,West,Technology,402.26,75.29,2024-07
1494,2024-07-15,East,Furniture,96.4,14.0,2024-07
1495,2024-07-15,West,Technology,466.24,67.54,2024-07
1496,2024-07-15,East,Office Supplies,110.01,22.37,2024-07
1497,2024-07-15,East,Office Supplies,161.88,38.26,2024-07
1498,2024-07-16,East,Office Supplies,148.76,34.73,2024-07
1499,2024-07-16,Central,Technology,405.68,66.07,2024-07
1500,2024-07-16,Central,Office Supplies,85.12,13.61,2024-07
1501,2024-07-16,South,Office Supplies,129.38,29.65,2024-07
1502,2024-07-16,Central,Technology,251.04,66.04,2024-07
1503,2024-07-16,West,Technology,206.55,21.06,2024-07
1504,2024-07-16,East,Technology,435.6,63.12,2024-07
1505,2024-07-16,West,Office Supplies,100.26,19.02,2024-07
1506,2024-07-16,Central,Technology,346.6,68.97,2024-07
1507,2024-07-16,South,Office Supplies,118.32,27.43,2024-07
1508,2024-07-17,Central,Furniture,205.71,35.18,2024-07
1509,2024-07-17,West,Technology,362.96,71.97,2024-07
1510,2024-07-17,West,Office Supplies,134.54,27.53,2024-07
1511,2024-07-17,West,Office Supplies,154.43,26.29,2024-07
1512,2024-07-17,Central,Office Supplies,30.79,6.18,2024-07
1513,2024-07-17,West,Office Supplies,189.32,28.12,2024-07
1514,2024-07-17,South,Furniture,55.96,6.8,2024-07
1515,2024-07-17,Central,Furniture,326.31,64.02,2024-07
1516,2024-07-17,West,Technology,568.27,102.54,2024-07
1517,2024-07-17,East,Office Supplies,148.75,23.64,2024-07
1518,2024-07-18,South,Technology,714.92,96.24,2024-07
1519,2024-07-18,Central,Technology,170.37,26.0,2024-07
1520,2024-07-18,West,Office Supplies,32.9,3.02,2024-07
1521,2024-07-18,East,Office Supplies,93.96,14.16,2024-07
1522,2024-07-18,West,Furniture,90.72,21.72,2024-07
1523,2024-07-18,West,Office Supplies,100.3,16.03,2024-07
1524,2024-07-19,West,Technology,190.62,34.2,2024-07
1525,2024-07-19,East,Furniture,288.7,41.13,2024-07
1526,2024-07-19,West,Furniture,283.77,34.38,2024-07
1527,2024-07-19,West,Office Supplies,95.72,15.99,2024-07
1528,2024-07-19,East,Furniture,413.72,56.87,2024-07
1529,2024-07-19,West,Furniture,463.61,93.58,2024-07
1530,2024-07-19,South,Office Supplies,226.26,29.49,2024-07
1531,2024-07-19,South,Technology,243.14,34.59,2024-07
1532,2024-07-20,South,Technology,670.67,129.33,2024-07
1533,2024-07-20,South,Office Supplies,165.98,23.19,2024-07
1534,2024-07-20,East,Office Supplies,137.18,29.26,2024-07
1535,2024-07-20,West,Furniture,132.12,17.84,2024-07
1536,2024-07-20,East,Office Supplies,107.37,10.59,2024-07
1537,2024-07-20,West,Technology,297.95,50.81,2024-07
1538,2024-07-20,East,Office Supplies,58.0,15.68,2024-07
1539,2024-07-20,West,Furniture,338.45,120.64,2024-07
1540,2024-07-20,East,Furniture,141.11,28.57,2024-07
1541,2024-07-21,East,Office Supplies,159.77,29.2,2024-07
1542,2024-07-21,East,Technology,348.59,67.76,2024-07
1543,2024-07-21,West,Furniture,174.78,23.68,2024-07
1544,2024-07-21,Central,Office Supplies,91.17,21.71,2024-07
1545,2024-07-21,East,Technology,549.63,63.59,2024-07
1546,2024-07-21,Central,Office Supplies,193.54,34.53,2024-07
1547,2024-07-21,East,Office Supplies,138.16,19.91,2024-07
1548,2024-07-22,West,Technology,523.05,106.72,2024-07
1549,2024-07-22,West,Technology,339.85,39.06,2024-07
1550,2024-07-22,South,Furniture,363.75,82.94,2024-07
1551,2024-07-22,Central,Office Supplies,42.78,9.62,2024-07
1552,2024-07-22,East,Technology,348.51,74.97,2024-07
1553,2024-07-22,Central,Furniture,121.81,17.86,2024-07
1554,2024-07-22,West,Office Supplies,123.97,33.51,2024-07
1555,2024-07-23,South,Furniture,270.13,50.29,2024-07
1556,2024-07-23,Central,Office Supplies,99.85,17.82,2024-07
1557,2024-07-23,Central,Office Supplies,107.79,17.34,2024-07
1558,2024-07-23,East,Office Supplies,124.69,37.23,2024-07
1559,2024-07-23,South,Technology,299.49,79.5,2024-07
1560,2024-07-23,Central,Office Supplies,147.46,24.81,2024-07
1561,2024-07-24,East,Furniture,140.26,21.35,2024-07
1562,2024-07-24,Central,Office Supplies,119.06,21.09,2024-07
1563,2024-07-24,South,Office Supplies,159.73,37.33,2024-07
1564,2024-07-24,West,Furniture,317.29,48.75,2024-07
1565,2024-07-25,Central,Furniture,235.96,48.69,2024-07
1566,2024-07-25,South,Technology,482.99,121.21,2024-07
1567,2024-07-25,Central,Office Supplies,156.56,44.51,2024-07
1568,2024-07-25,South,Office Supplies,138.39,27.16,2024-07
1569,2024-07-26,Central,Technology,443.47,54.83,2024-07
1570,2024-07-26,Central,Furniture,130.64,20.04,2024-07
1571,2024-07-26,East,Office Supplies,187.42,45.21,2024-07
1572,2024-07-26,East,Technology,180.0,24.01,2024-07
1573,2024-07-26,West,Office Supplies,152.19,24.24,2024-07
1574,2024-07-26,Central,Technology,464.51,48.25,2024-07
1575,2024-07-26,West,Technology,401.7,70.44,2024-07
1576,2024-07-26,West,Furniture,334.68,66.92,2024-07
1577,2024-07-27,Central,Office Supplies,140.4,36.57,2024-07
1578,2024-07-27,East,Furniture,114.09,24.33,2024-07
1579,2024-07-27,East,Office Supplies,39.0,8.21,2024-07
1580,2024-07-27,Central,Office Supplies,169.41,23.96,2024-07
1581,2024-07-27,Central,Office Supplies,109.08,19.79,2024-07
1582,2024-07-27,Central,Office Supplies,56.5,11.68,2024-07
1583,2024-07-28,South,Technology,647.71,123.05,2024-07
1584,2024-07-28,West,Office Supplies,66.2,8.52,2024-07
1585,2024-07-28,Central,Office Supplies,50.19,10.59,2024-07
1586,2024-07-28,West,Furniture,139.92,31.34,2024-07
1587,2024-07-28,South,Office Supplies,127.36,10.62,2024-07
1588,2024-07-28,West,Office Supplies,41.46,5.56,2024-07
1589,2024-07-28,Central,Office Supplies,112.81,27.34,2024-07
1590,2024-07-29,West,Furniture,367.44,30.61,2024-07
1591,2024-07-29,South,Office Supplies,128.12,31.45,2024-07
1592,2024-07-29,East,Furniture,301.83,55.83,2024-07
1593,2024-07-29,South,Furniture,192.9,28.83,2024-07
1594,2024-07-29,South,Technology,326.08,80.76,2024-07
1595,2024-07-29,West,Office Supplies,121.44,11.65,2024-07
1596,2024-07-29,East,Furniture,277.1,56.47,2024-07
1597,2024-07-29,West,Office Supplies,177.39,25.39,2024-07
1598,2024-07-30,West,Technology,476.73,53.88,2024-07
1599,2024-07-30,West,Furniture,416.07,72.52,2024-07
1600,2024-07-30,West,Technology,332.29,55.71,2024-07
1601,2024-07-30,South,Office Supplies,177.73,35.19,2024-07
1602,2024-07-30,West,Office Supplies,102.59,14.75,2024-07
1603,2024-07-30,East,Technology,502.17,67.01,2024-07
1604,2024-07-30,South,Office Supplies,33.26,9.51,2024-07
1605,2024-07-30,West,Office Supplies,126.64,23.01,2024-07
1606,2024-07-30,South,Technology,388.53,89.19,2024-07
1607,2024-07-31,West,Office Supplies,62.14,16.47,2024-07
1608,2024-07-31,East,Technology,643.55,118.58,2024-07
1609,2024-07-31,West,Office Supplies,51.8,5.02,2024-07
1610,2024-07-31,West,Office Supplies,72.92,13.09,2024-07
1611,2024-07-31,West,Furniture,393.44,92.04,2024-07
1612,2024-07-31,West,Technology,576.68,122.45,2024-07
1613,2024-07-31,West,Technology,444.57,86.43,2024-07
1614,2024-07-31,East,Furniture,162.77,21.71,2024-07
1615,2024-07-31,South,Furniture,233.54,37.92,2024-07
1616,2024-07-31,East,Furniture,275.54,68.58,2024-07
1617,2024-07-31,East,Office Supplies,80.73,13.63,2024-07
1618,2024-07-31,Central,Office Supplies,160.65,36.44,2024-07
1619,2024-07-31,East,Technology,461.14,92.26,2024-07
1620,2024-07-31,East,Office Supplies,123.52,23.56,2024-07
1621,2024-08-01,West,Furniture,287.93,22.95,2024-08
1622,2024-08-01,South,Technology,522.21,157.35,2024-08
1623,2024-08-01,West,Technology,377.43,81.29,2024-08
1624,2024-08-01,South,Office Supplies,112.69,29.94,2024-08
1625,2024-08-01,East,Technology,636.12,104.0,2024-08
1626,2024-08-01,West,Furniture,249.22,33.05,2024-08
1627,2024-08-01,Central,Furniture,345.36,80.68,2024-08
1628,2024-08-01,Central,Office Supplies,119.06,26.57,2024-08
1629,2024-08-01,West,Furniture,236.37,41.77,2024-08
1630,2024-08-01,Central,Furniture,340.0,48.55,2024-08
1631,2024-08-01,West,Furniture,293.36,44.05,2024-08
1632,2024-08-01,East,Office Supplies,203.13,37.31,2024-08
1633,2024-08-01,Central,Technology,394.14,69.1,2024-08
1634,2024-08-02,West,Office Supplies,146.68,25.54,2024-08
1635,2024-08-02,Central,Furniture,291.53,62.79,2024-08
1636,2024-08-02,Central,Technology,207.41,32.42,2024-08
1637,2024-08-02,West,Office Supplies,219.51,54.83,2024-08
1638,2024-08-02,South,Technology,433.85,84.63,2024-08
1639,2024-08-02,South,Furniture,246.8,22.98,2024-08
1640,2024-08-02,South,Office Supplies,94.82,19.02,2024-08
1641,2024-08-02,West,Office Supplies,101.05,13.05,2024-08
1642,2024-08-03,Central,Furniture,273.66,61.51,2024-08
1643,2024-08-03,West,Furniture,196.01,24.4,2024-08
1644,2024-08-03,South,Office Supplies,105.85,27.11,2024-08
1645,2024-08-03,Central,Office Supplies,143.61,17.06,2024-08
1646,2024-08-03,South,Furniture,423.38,66.8,2024-08
1647,2024-08-03,West,Technology,452.42,101.82,2024-08
1648,2024-08-03,South,Furniture,324.01,52.78,2024-08
1649,2024-08-03,East,Furniture,296.52,60.14,2024-08
1650,2024-08-04,South,Technology,597.02,119.64,2024-08
1651,2024-08-04,East,Furniture,321.42,40.84,2024-08
1652,2024-08-04,West,Technology,494.04,46.56,2024-08
1653,2024-08-04,West,Office Supplies,108.41,10.27,2024-08
1654,2024-08-04,West,Technology,292.09,73.52,2024-08
1655,2024-08-04,East,Furniture,171.54,4.88,2024-08
1656,2024-08-04,East,Office Supplies,141.57,12.98,2024-08
1657,2024-08-04,West,Furniture,125.4,19.48,2024-08
1658,2024-08-04,West,Furniture,142.48,25.86,2024-08
1659,2024-08-05,West,Office Supplies,123.83,27.17,2024-08
1660,2024-08-05,Central,Office Supplies,152.6,23.78,2024-08
1661,2024-08-05,West,Technology,335.88,68.44,2024-08
1662,2024-08-05,Central,Furniture,157.6,20.09,2024-08
1663,2024-08-05,Central,Furniture,196.03,22.07,2024-08
1664,2024-08-05,West,Furniture,146.66,17.95,2024-08
1665,2024-08-06,Central,Furniture,241.66,64.41,2024-08
1666,2024-08-06,South,Technology,85.62,16.25,2024-08
1667,2024-08-06,West,Office Supplies,110.53,21.53,2024-08
1668,2024-08-06,South,Technology,321.77,52.9,2024-08
1669,2024-08-06,East,Furniture,357.52,72.6,2024-08
1670,2024-08-06,South,Office Supplies,108.9,15.39,2024-08
1671,2024-08-06,West,Furniture,157.32,24.38,2024-08
1672,2024-08-06,Central,Office Supplies,10.0,1.71,2024-08
1673,2024-08-06,South,Furniture,401.0,74.62,2024-08
1674,2024-08-07,West,Office Supplies,129.12,20.24,2024-08
1675,2024-08-07,Central,Furniture,406.0,68.06,2024-08
1676,2024-08-07,West,Office Supplies,161.39,16.25,2024-08
1677,2024-08-07,South,Office Supplies,116.93,16.42,2024-08
1678,2024-08-07,South,Furniture,338.89,54.17,2024-08
1679,2024-08-07,West,Office Supplies,172.96,36.46,2024-08
1680,2024-08-07,East,Office Supplies,97.78,12.34,2024-08
1681,2024-08-08,West,Technology,511.29,126.52,2024-08
1682,2024-08-08,Central,Technology,401.66,52.6,2024-08
1683,2024-08-08,Central,Office Supplies,134.37,37.07,2024-08
1684,2024-08-08,West,Furniture,324.83,62.76,2024-08
1685,2024-08-08,West,Technology,278.48,47.15,2024-08
1686,2024-08-09,Central,Furniture,186.57,25.23,2024-08
1687,2024-08-09,West,Furniture,205.12,41.93,2024-08
1688,2024-08-09,West,Office Supplies,122.17,30.97,2024-08
1689,2024-08-09,East,Office Supplies,57.44,8.48,2024-08
1690,2024-08-10,Central,Furniture,260.91,42.14,2024-08
1691,2024-08-10,Central,Technology,196.47,35.05,2024-08
1692,2024-08-10,Central,Office Supplies,135.58,22.82,2024-08
1693,2024-08-10,East,Technology,458.98,101.16,2024-08
1694,2024-08-10,South,Office Supplies,109.51,12.39,2024-08
1695,2024-08-11,West,Furniture,193.94,37.99,2024-08
1696,2024-08-11,Central,Furniture,246.15,40.12,2024-08
1697,2024-08-11,East,Office Supplies,34.71,6.27,2024-08
1698,2024-08-11,East,Office Supplies,166.09,35.46,2024-08
1699,2024-08-11,West,Office Supplies,92.98,12.52,2024-08
1700,2024-08-11,East,Furniture,259.52,26.75,2024-08
1701,2024-08-11,Central,Technology,474.55,58.27,2024-08
1702,2024-08-12,East,Furniture,334.47,71.98,2024-08
1703,2024-08-12,West,Office Supplies,73.9,11.97,2024-08
1704,2024-08-12,West,Office Supplies,33.13,6.11,2024-08
1705,2024-08-12,West,Furniture,332.71,50.7,2024-08
1706,2024-08-12,Central,Office Supplies,78.12,9.92,2024-08
1707,2024-08-12,West,Technology,391.13,79.84,2024-08
1708,2024-08-13,East,Furniture,70.56,10.29,2024-08
1709,2024-08-13,Central,Furniture,213.11,45.03,2024-08
1710,2024-08-13,East,Office Supplies,57.01,10.24,2024-08
1711,2024-08-13,West,Furniture,332.11,72.38,2024-08
1712,2024-08-13,West,Office Supplies,93.07,18.7,2024-08
1713,2024-08-13,South,Technology,321.49,49.38,2024-08
1714,2024-08-13,East,Furniture,232.32,61.01,2024-08
1715,2024-08-13,Central,Office Supplies,187.53,42.22,2024-08
1716,2024-08-13,East,Furniture,151.0,33.88,2024-08
1717,2024-08-13,Central,Technology,372.64,77.25,2024-08
1718,2024-08-13,East,Office Supplies,89.36,19.23,2024-08
1719,2024-08-13,West,Furniture,315.92,58.98,2024-08
1720,2024-08-14,West,Technology,708.19,54.45,2024-08
1721,2024-08-14,South,Office Supplies,55.06,13.56,2024-08
1722,2024-08-14,West,Office Supplies,122.89,26.5,2024-08
1723,2024-08-14,Central,Furniture,250.96,26.58,2024-08
1724,2024-08-14,East,Furniture,219.84,39.71,2024-08
1725,2024-08-14,West,Office Supplies,151.66,28.28,2024-08
1726,2024-08-14,Central,Office Supplies,105.44,17.49,2024-08
1727,2024-08-14,Central,Office Supplies,148.6,32.89,2024-08
1728,2024-08-14,Central,Technology,259.77,47.89,2024-08
1729,2024-08-14,South,Furniture,319.73,83.66,2024-08
1730,2024-08-14,West,Office Supplies,174.61,19.19,2024-08
1731,2024-08-15,South,Furniture,321.83,43.26,2024-08
1732,2024-08-15,South,Technology,310.85,61.36,2024-08
1733,2024-08-15,West,Technology,569.16,52.49,2024-08
1734,2024-08-15,West,Office Supplies,165.07,31.52,2024-08
1735,2024-08-15,West,Furniture,82.92,17.78,2024-08
1736,2024-08-15,East,Technology,505.38,91.92,2024-08
1737,2024-08-15,South,Office Supplies,96.93,13.4,2024-08
1738,2024-08-15,West,Furniture,289.56,32.96,2024-08
1739,2024-08-15,East,Furniture,374.28,51.98,2024-08
1740,2024-08-15,Central,Office Supplies,37.13,8.47,2024-08
1741,2024-08-15,South,Furniture,313.1,61.36,2024-08
1742,2024-08-16,Central,Office Supplies,117.53,19.86,2024-08
1743,2024-08-16,East,Office Supplies,111.87,24.3,2024-08
1744,2024-08-16,South,Furniture,306.17,50.97,2024-08
1745,2024-08-16,East,Office Supplies,149.55,26.34,2024-08
1746,2024-08-16,East,Furniture,244.5,38.53,2024-08
1747,2024-08-16,West,Technology,623.01,157.79,2024-08
1748,2024-08-16,West,Furniture,193.07,31.6,2024-08
1749,2024-08-16,West,Office Supplies,135.13,27.98,2024-08
1750,2024-08-17,West,Furniture,257.64,23.73,2024-08
1751,2024-08-17,West,Office Supplies,76.77,19.86,2024-08
1752,2024-08-17,West,Furniture,361.45,50.73,2024-08
1753,2024-08-17,Central,Office Supplies,140.1,15.1,2024-08
1754,2024-08-18,South,Technology,387.55,56.41,2024-08
1755,2024-08-18,East,Office Supplies,60.54,14.83,2024-08
1756,2024-08-18,Central,Furniture,84.24,17.82,2024-08
1757,2024-08-18,West,Furniture,231.84,57.05,2024-08
1758,2024-08-18,West,Office Supplies,112.1,21.07,2024-08
1759,2024-08-18,South,Technology,381.52,79.65,2024-08
1760,2024-08-18,East,Office Supplies,78.01,12.03,2024-08
1761,2024-08-18,Central,Office Supplies,172.71,37.02,2024-08
1762,2024-08-18,Central,Technology,442.7,83.3,2024-08
1763,2024-08-19,East,Furniture,184.46,28.07,2024-08
1764,2024-08-19,East,Technology,442.1,96.55,2024-08
1765,2024-08-19,Central,Furniture,276.18,59.97,2024-08
1766,2024-08-20,Central,Technology,213.18,44.71,2024-08
1767,2024-08-20,East,Technology,527.37,92.56,2024-08
1768,2024-08-20,West,Office Supplies,10.0,1.21,2024-08
1769,2024-08-20,Central,Office Supplies,72.69,9.98,2024-08
1770,2024-08-20,East,Office Supplies,96.93,15.41,2024-08
1771,2024-08-20,Central,Office Supplies,120.99,31.79,2024-08
1772,2024-08-20,South,Technology,471.26,112.02,2024-08
1773,2024-08-21,Central,Office Supplies,98.38,17.69,2024-08
1774,2024-08-21,Central,Office Supplies,182.65,28.47,2024-08
1775,2024-08-21,East,Furniture,214.83,27.25,2024-08
1776,2024-08-21,South,Technology,587.43,54.04,2024-08
1777,2024-08-21,Central,Furniture,266.05,48.49,2024-08
1778,2024-08-21,West,Office Supplies,89.39,12.31,2024-08
1779,2024-08-21,West,Furniture,204.25,29.28,2024-08
1780,2024-08-22,East,Office Supplies,129.27,20.99,2024-08
1781,2024-08-22,East,Furniture,278.42,58.2,2024-08
1782,2024-08-22,East,Technology,569.29,101.78,2024-08
1783,2024-08-22,Central,Office Supplies,90.29,26.23,2024-08
1784,2024-08-23,Central,Office Supplies,99.67,18.22,2024-08
1785,2024-08-23,West,Technology,630.17,70.96,2024-08
1786,2024-08-24,West,Furniture,277.26,47.02,2024-08
1787,2024-08-24,South,Office Supplies,98.27,29.19,2024-08
1788,2024-08-24,West,Technology,369.26,47.85,2024-08
1789,2024-08-24,West,Office Supplies,172.74,6.77,2024-08
1790,2024-08-24,East,Office Supplies,90.55,13.71,2024-08
1791,2024-08-24,East,Technology,669.59,83.59,2024-08
1792,2024-08-24,Central,Office Supplies,21.79,3.25,2024-08
1793,2024-08-24,West,Office Supplies,170.33,30.51,2024-08
1794,2024-08-24,South,Furniture,279.98,37.02,2024-08
1795,2024-08-25,East,Office Supplies,97.68,13.21,2024-08
1796,2024-08-25,West,Furniture,303.68,45.15,2024-08
1797,2024-08-25,East,Furniture,269.69,49.37,2024-08
1798,2024-08-25,West,Furniture,325.67,61.06,2024-08
1799,2024-08-25,Central,Office Supplies,138.27,11.61,2024-08
1800,2024-08-25,East,Office Supplies,196.03,39.2,2024-08
1801,2024-08-25,Central,Furniture,257.94,24.27,2024-08
1802,2024-08-26,West,Furniture,307.79,53.13,2024-08
1803,2024-08-26,East,Office Supplies,165.39,29.8,2024-08
1804,2024-08-26,East,Office Supplies,168.28,40.59,2024-08
1805,2024-08-26,South,Technology,394.84,59.54,2024-08
1806,2024-08-26,West,Furniture,60.38,8.12,2024-08
1807,2024-08-26,West,Technology,725.26,117.09,2024-08
1808,2024-08-26,South,Office Supplies,39.07,4.14,2024-08
1809,2024-08-26,West,Technology,375.85,50.04,2024-08
1810,2024-08-26,East,Office Supplies,123.06,15.02,2024-08
1811,2024-08-26,East,Furniture,234.04,65.82,2024-08
1812,2024-08-26,South,Technology,340.51,59.05,2024-08
